transaction_id,customer_id,merchant_id,amount,time,is_fraud
1679,122,7,118.25696188886855,2023-09-01 10:00:00,0
1680,472,35,182.88885261021613,2023-07-10 17:00:00,0
1681,11,44,113.03311943687848,2023-06-05 09:00:00,0
1682,160,36,64.09593414771889,2023-09-09 16:00:00,0
1683,440,90,68.88945966547783,2023-12-17 17:00:00,0
1684,51,30,161.62211580651578,2023-03-10 13:00:00,0
1685,154,96,174.99500468404634,2023-08-15 12:00:00,0
1686,397,42,74.32545381491408,2023-05-18 08:00:00,0
1687,374,54,28.187440173177897,2023-11-06 19:00:00,0
1688,331,12,158.1746022142371,2023-04-07 08:00:00,0
1689,227,28,42.53657494379234,2023-07-28 16:00:00,0
1690,380,63,389.88271930828654,2023-09-22 12:00:00,0
1691,445,48,122.93686289535914,2023-01-29 10:00:00,0
1692,264,21,204.1734978059086,2023-02-03 13:00:00,0
1693,160,91,322.5557056976925,2023-09-17 13:00:00,0
1694,207,18,161.6319211677688,2023-09-26 13:00:00,0
1695,451,73,65.51734528630516,2023-01-15 09:00:00,0
1696,89,25,99.90606900095817,2023-04-13 11:00:00,0
1697,429,8,59.62444766414683,2023-05-08 05:00:00,0
1698,17,59,57.19728494302032,2023-01-26 13:00:00,0
1699,471,47,179.13872307324883,2023-12-27 17:00:00,0
1700,102,36,94.04003207007038,2023-07-08 18:00:00,0
1701,422,60,37.656012631655095,2023-09-16 13:00:00,0
1702,204,82,24.054560588710793,2023-03-05 04:00:00,0
1703,349,4,300.7933842456464,2023-05-04 18:00:00,0
1704,191,63,5.344913101444707,2023-11-01 19:00:00,0
1705,229,23,88.15585640314227,2023-08-31 13:00:00,0
1706,301,71,75.99375447367723,2023-06-29 18:00:00,0
1707,177,21,169.40586140728408,2023-05-13 22:00:00,0
1708,384,89,49.24152993818688,2023-02-16 08:00:00,0
1709,146,4,22.13237816850504,2023-07-17 15:00:00,0
1710,26,21,135.5998919714965,2023-10-20 19:00:00,0
1711,400,28,363.9806740855487,2023-04-24 06:00:00,0
1712,332,29,52.46499397184403,2023-12-13 13:00:00,0
1713,106,35,18.839193105909718,2023-11-30 10:00:00,0
1714,210,66,34.24725522651899,2023-01-11 17:00:00,0
1715,443,100,33.3093091564951,2023-12-16 15:00:00,1
1716,5,61,13.574648146529475,2023-03-09 10:00:00,0
1717,332,23,150.67545476034817,2023-11-04 12:00:00,0
1718,411,2,353.7179023406595,2023-04-25 16:00:00,0
1719,130,78,50.45906795180224,2023-06-06 12:00:00,0
1720,365,91,77.43157497530402,2023-11-26 14:00:00,0
1721,141,55,103.52320602387167,2023-07-12 15:00:00,0
1722,437,45,301.4738795888855,2023-08-24 11:00:00,0
1723,130,28,38.70390724670644,2023-08-27 15:00:00,0
1724,155,87,76.40427394331647,2023-09-24 13:00:00,0
1725,423,80,124.48224422774432,2023-07-23 11:00:00,0
1726,300,14,51.46574191867484,2023-01-04 16:00:00,0
1727,262,85,47.21047421663407,2023-07-11 11:00:00,0
1728,288,83,5.36842214946285,2023-11-01 03:00:00,0
1729,312,37,169.3001615679946,2023-06-02 08:00:00,0
1730,351,14,66.62942262892633,2023-09-04 12:00:00,0
1731,33,44,26.919786987434787,2023-05-22 08:00:00,0
1732,328,42,4.116084329900907,2023-05-22 17:00:00,0
1733,134,84,27.574857142200422,2023-12-31 10:00:00,0
1734,488,84,73.43030287706334,2023-06-02 12:00:00,0
1735,97,20,40.79811255637528,2023-09-22 12:00:00,0
1736,392,31,47.448858991801835,2023-01-30 17:00:00,0
1737,413,77,86.08554252288111,2023-07-26 09:00:00,0
1738,339,41,21.231385065630832,2023-12-15 17:00:00,0
1739,72,93,109.08647421634592,2023-01-14 13:00:00,0
1740,336,64,13.58581843325942,2023-06-01 16:00:00,0
1741,133,54,19.117315447108982,2023-07-27 10:00:00,0
1742,199,95,1.5964833420840077,2023-01-19 12:00:00,0
1743,299,91,82.74336861295934,2023-10-20 14:00:00,0
1744,418,25,34.97118997014835,2023-06-25 04:00:00,0
1745,372,92,10.271818805457007,2023-04-24 13:00:00,0
1746,352,69,43.06221038655853,2023-11-23 15:00:00,0
1747,402,61,88.99693122366489,2023-12-10 10:00:00,0
1748,184,65,22.689251890863744,2023-06-03 12:00:00,0
1749,433,22,10.194117612026533,2023-12-03 15:00:00,0
1750,449,72,121.31423809886033,2023-04-03 19:00:00,0
1751,151,13,123.8472005559095,2023-08-30 09:00:00,0
1752,66,95,2.4730168309727754,2023-05-13 15:00:00,0
1753,372,72,24.351950362619597,2023-04-04 18:00:00,0
1754,485,88,244.42173441697938,2023-06-21 09:00:00,0
1755,336,12,29.010460709960643,2023-04-24 18:00:00,0
1756,182,29,95.11616399750737,2023-06-07 12:00:00,0
1757,216,43,94.54488601481731,2023-07-10 09:00:00,0
1758,134,75,41.927282618995896,2023-05-31 19:00:00,0
1759,238,16,73.53354282585661,2023-08-29 14:00:00,0
1760,28,82,71.28102580016906,2023-10-26 11:00:00,0
1761,298,80,40.88064868466333,2023-02-06 12:00:00,0
1762,242,25,206.79524051152208,2023-09-14 13:00:00,0
1763,62,88,58.20966897077567,2023-07-15 18:00:00,1
1764,272,39,7.7432450996429845,2023-07-31 15:00:00,0
1765,28,20,96.15354772201921,2023-03-12 16:00:00,0
1766,103,44,2.8746705975884024,2023-07-29 15:00:00,0
1767,292,59,123.33217004808783,2023-03-15 11:00:00,0
1768,162,92,4.11659714355243,2023-04-03 17:00:00,0
1769,399,11,54.20574615692421,2023-09-07 11:00:00,0
1770,171,81,64.77033242927797,2023-04-01 09:00:00,0
1771,161,82,50.37587031212968,2023-01-30 14:00:00,0
1772,3,58,201.6962961994405,2023-05-21 12:00:00,0
1773,108,98,14.033304536922712,2023-03-28 13:00:00,0
1774,296,98,23.076474388773583,2023-03-23 18:00:00,0
1775,251,98,136.40171679085705,2023-02-15 13:00:00,0
1776,67,79,162.49355952375757,2023-08-11 18:00:00,0
1777,325,55,282.96381360630727,2023-07-26 13:00:00,0
1778,220,62,62.10484448761042,2023-07-16 19:00:00,0
1779,3,5,19.820440020851102,2023-10-01 14:00:00,0
1780,103,94,344.4287662727786,2023-07-11 19:00:00,0
1781,487,2,177.2149117051285,2023-06-14 22:00:00,1
1782,388,68,191.35128543837843,2023-04-08 12:00:00,0
1783,10,87,33.11875974094449,2023-01-03 11:00:00,0
1784,321,94,5.306927040623063,2023-05-08 09:00:00,0
1785,116,89,26.578525970018013,2023-06-26 12:00:00,0
1786,160,17,72.7988942605244,2023-02-22 14:00:00,0
1787,197,65,96.32416444984972,2023-10-29 19:00:00,0
1788,157,22,16.999556103040913,2023-02-03 12:00:00,0
1789,422,6,86.92572044436054,2023-06-02 19:00:00,0
1790,486,38,18.724600213676386,2023-08-22 11:00:00,0
1791,373,67,72.34569329469679,2023-11-02 06:00:00,0
1792,269,44,108.73942043616682,2023-08-11 20:00:00,0
1793,455,88,371.0198254272311,2023-03-10 13:00:00,0
1794,176,63,90.39826503339499,2023-07-03 07:00:00,0
1795,385,25,319.9942087786592,2023-03-26 10:00:00,0
1796,486,52,155.19230061193147,2023-01-10 14:00:00,0
1797,117,29,195.45611193538636,2023-03-09 09:00:00,0
1798,109,94,69.1221381909271,2023-01-12 22:00:00,0
1799,302,65,60.60208205992647,2023-03-28 18:00:00,0
1800,64,47,0.372659595928331,2023-12-31 23:00:00,0
1801,334,5,59.5086655520611,2023-07-12 04:00:00,0
1802,449,82,43.120203570977736,2023-05-11 14:00:00,0
1803,395,69,143.00573680300215,2023-11-16 15:00:00,0
1804,25,77,84.82320960757755,2023-01-25 19:00:00,0
1805,339,14,12.429278382948347,2023-12-01 12:00:00,0
1806,429,3,36.90839735004288,2023-01-25 10:00:00,0
1807,354,15,6.618630344124009,2023-08-02 15:00:00,0
1808,228,49,325.7088706220438,2023-03-05 08:00:00,0
1809,281,33,102.36260426213855,2023-08-31 12:00:00,0
1810,360,20,31.47908385971959,2023-04-16 13:00:00,0
1811,356,88,19.803552383751725,2023-11-19 10:00:00,0
1812,5,39,83.25754296013133,2023-08-04 21:00:00,0
1813,339,13,111.93767460353796,2023-12-06 15:00:00,0
1814,267,35,118.68559041320002,2023-11-15 12:00:00,0
1815,311,90,314.2254438419255,2023-03-12 08:00:00,0
1816,215,14,327.50734810489286,2023-09-19 20:00:00,0
1817,369,80,542.7106149660531,2023-03-02 17:00:00,0
1818,145,15,57.40799375368406,2023-02-24 11:00:00,0
1819,255,26,58.62672821216833,2023-11-08 11:00:00,0
1820,103,100,206.55730094224748,2023-05-15 10:00:00,0
1821,426,67,106.03241537084772,2023-04-14 14:00:00,0
1822,184,91,0.3025443398058438,2023-07-29 11:00:00,0
1823,152,21,9.594163285145516,2023-01-21 17:00:00,0
1824,281,64,26.342271310236647,2023-04-17 17:00:00,0
1825,353,62,63.23374219932191,2023-06-19 12:00:00,0
1826,121,1,20.558861431633275,2023-01-07 15:00:00,0
1827,344,12,18.650156909813926,2023-02-26 14:00:00,0
1828,428,74,55.25035968170129,2023-12-09 14:00:00,0
1829,253,20,0.04103736309162629,2023-02-16 15:00:00,0
1830,400,66,247.62601858758785,2023-02-08 11:00:00,0
1831,371,93,124.6885202003318,2023-02-21 16:00:00,0
1832,464,33,38.46583968691644,2023-11-26 09:00:00,0
1833,119,59,60.20704539762938,2023-06-01 18:00:00,0
1834,136,60,17.050715956002996,2023-01-26 13:00:00,0
1835,52,23,58.71902521073249,2023-01-21 12:00:00,0
1836,437,38,113.95782197163231,2023-07-04 14:00:00,0
1837,411,87,77.94360172656329,2023-06-10 19:00:00,0
1838,219,95,14.647255813141538,2023-03-01 15:00:00,0
1839,49,98,88.15321767443515,2023-01-24 18:00:00,0
1840,5,18,163.097392851105,2023-12-06 13:00:00,0
1841,332,22,162.47826666747721,2023-06-18 15:00:00,0
1842,184,57,49.122147493741295,2023-11-15 04:00:00,0
1843,138,94,52.02354076709824,2023-02-17 09:00:00,0
1844,191,44,6.945054687922772,2023-04-04 21:00:00,0
1845,59,52,18.696880581994254,2023-07-24 16:00:00,0
1846,493,59,106.7538397416239,2023-05-20 16:00:00,0
1847,428,50,251.37787919089502,2023-12-20 23:00:00,0
1848,436,62,59.44987124438186,2023-08-04 09:00:00,0
1849,333,22,33.80871648921141,2023-02-27 07:00:00,0
1850,68,90,197.37342288170922,2023-01-31 08:00:00,0
1851,483,21,42.23659665038688,2023-02-23 10:00:00,0
1852,214,76,31.467463159516395,2023-09-05 16:00:00,0
1853,411,73,62.277789005573084,2023-12-14 12:00:00,0
1854,225,24,206.810845052591,2023-11-09 15:00:00,0
1855,195,100,187.9640668173544,2023-07-03 22:00:00,1
1856,314,4,51.565397995651665,2023-12-17 14:00:00,0
1857,451,94,75.4266544690837,2023-03-08 15:00:00,0
1858,248,63,73.5054208602718,2023-02-27 20:00:00,0
1859,455,53,197.49534427416106,2023-08-14 20:00:00,0
1860,24,9,60.065373278220115,2023-05-14 11:00:00,0
1861,336,41,102.23484765181756,2023-01-07 09:00:00,0
1862,361,87,54.15109733027735,2023-09-26 17:00:00,0
1863,393,96,2.0612598135984843,2023-10-23 18:00:00,0
1864,371,73,32.438125643266986,2023-04-25 14:00:00,0
1865,490,86,112.15318438299641,2023-06-23 17:00:00,0
1866,266,67,3.541911625144456,2023-12-19 09:00:00,0
1867,359,80,161.12605146416126,2023-02-18 17:00:00,0
1868,222,85,93.27052797730452,2023-05-08 11:00:00,0
1869,247,45,32.21999240571301,2023-12-06 12:00:00,0
1870,347,83,76.82852076459699,2023-07-17 18:00:00,0
1871,77,72,126.79914275323338,2023-11-10 10:00:00,0
1872,28,2,21.934282100984323,2023-11-26 13:00:00,0
1873,479,21,46.436092223846316,2023-09-16 15:00:00,0
1874,435,61,77.03939971907032,2023-09-11 08:00:00,0
1875,446,22,3.6261731544243307,2023-02-08 06:00:00,0
1876,385,63,80.78169411151505,2023-06-14 08:00:00,0
1877,124,43,29.065065330522554,2023-05-23 10:00:00,0
1878,26,65,294.0687743880021,2023-04-25 16:00:00,0
1879,282,83,6.195324542318763,2023-07-13 08:00:00,0
1880,207,31,15.512004555868996,2023-02-10 13:00:00,0
1881,236,57,0.9284556819462377,2023-10-21 09:00:00,0
1882,230,12,19.38207067194615,2023-09-13 14:00:00,0
1883,229,41,37.92910962327091,2023-03-02 17:00:00,0
1884,255,96,25.225059163364737,2023-12-01 06:00:00,0
1885,10,14,30.626170983213914,2023-07-26 21:00:00,1
1886,212,5,73.17577975304509,2023-10-13 10:00:00,0
1887,282,1,63.70930995409068,2023-02-16 14:00:00,0
1888,406,78,262.97099706798366,2023-11-13 15:00:00,0
1889,327,39,30.467037649123434,2023-09-18 09:00:00,0
1890,288,27,136.27710220237142,2023-12-02 10:00:00,0
1891,344,59,163.97431558489663,2023-06-24 14:00:00,0
1892,187,7,109.101841311582,2023-04-25 12:00:00,0
1893,433,59,214.85747174841546,2023-06-19 21:00:00,0
1894,287,99,37.578603225825894,2023-11-14 15:00:00,0
1895,308,61,200.788200396462,2023-12-03 11:00:00,0
1896,187,92,51.719755689461245,2023-08-20 08:00:00,0
1897,59,13,19.369311409910527,2023-12-04 08:00:00,0
1898,114,1,29.044573699054165,2023-06-24 10:00:00,0
1899,182,82,49.608849096838895,2023-05-30 14:00:00,0
1900,281,67,9.411921711131123,2023-07-11 13:00:00,0
1901,360,14,56.5358708527199,2023-01-24 08:00:00,0
1902,460,22,72.68001639366562,2023-09-10 21:00:00,0
1903,72,92,28.95907624254021,2023-07-29 09:00:00,0
1904,55,33,316.61720063895933,2023-11-09 15:00:00,0
1905,101,25,23.558670006780027,2023-03-03 11:00:00,0
1906,477,51,1.980537042368075,2023-04-21 09:00:00,0
1907,235,25,17.959649434572714,2023-06-23 17:00:00,0
1908,56,97,157.0029786395229,2023-08-01 14:00:00,0
1909,24,82,29.399596378910868,2023-12-11 09:00:00,0
1910,302,16,81.24632773121898,2023-08-19 12:00:00,0
1911,235,85,15.441234204469687,2023-10-29 11:00:00,0
1912,490,65,36.94141719081349,2023-03-10 18:00:00,0
1913,494,64,68.48208858557952,2023-01-03 09:00:00,0
1914,272,95,9.18663222309149,2023-01-25 23:00:00,0
1915,284,56,57.49760393278173,2023-10-27 15:00:00,0
1916,248,66,14.730192647253268,2023-04-01 11:00:00,0
1917,355,75,144.22947119642592,2023-03-30 13:00:00,0
1918,375,17,65.54394733071418,2023-02-23 09:00:00,0
1919,199,85,53.58829640690277,2023-11-04 17:00:00,0
1920,311,42,4.135252370652352,2023-09-16 15:00:00,0
1921,452,50,186.91474130251044,2023-08-03 12:00:00,0
1922,312,89,106.31134744904607,2023-05-08 08:00:00,0
1923,141,51,86.05092112292661,2023-06-25 06:00:00,0
1924,497,38,8.760108379834746,2023-08-20 18:00:00,0
1925,413,18,105.06709820291897,2023-03-12 12:00:00,0
1926,212,78,49.66832186707033,2023-12-25 16:00:00,0
1927,454,96,127.44527419920088,2023-09-20 10:00:00,0
1928,154,90,287.4669593495071,2023-10-08 06:00:00,0
1929,441,41,252.81940067467775,2023-12-31 23:00:00,1
1930,378,71,85.21419388626377,2023-11-20 14:00:00,0
1931,112,26,1.9227070420597503,2023-04-18 15:00:00,0
1932,320,92,270.47539572178715,2023-05-29 12:00:00,0
1933,352,45,252.71523237919885,2023-12-11 11:00:00,0
1934,68,91,2.9425457798336296,2023-11-29 13:00:00,0
1935,500,23,24.11443597319946,2023-09-15 09:00:00,0
1936,278,89,85.40052305727257,2023-11-23 13:00:00,0
1937,166,91,197.33448105128642,2023-03-01 19:00:00,0
1938,390,46,1.2838542227578875,2023-10-15 14:00:00,0
1939,246,75,104.71987172679495,2023-10-20 20:00:00,0
1940,483,86,249.01021853001305,2023-12-30 06:00:00,0
1941,214,87,46.771231397719234,2023-10-01 12:00:00,0
1942,147,55,87.97699605914391,2023-01-07 11:00:00,0
1943,268,14,166.3012299025739,2023-01-13 13:00:00,0
1944,196,19,129.05146682082076,2023-01-28 13:00:00,0
1945,344,8,31.8096173095531,2023-04-13 11:00:00,0
1946,137,97,393.5844384035481,2023-03-24 12:00:00,0
1947,147,88,7.806278530314334,2023-05-09 17:00:00,0
1948,75,8,45.42620577235486,2023-12-20 06:00:00,0
1949,402,38,93.32323841098996,2023-04-15 16:00:00,0
1950,386,70,101.61200042577607,2023-01-17 17:00:00,0
1951,184,58,131.78530934609608,2023-02-22 15:00:00,0
1952,316,87,205.93473105016454,2023-10-15 14:00:00,0
1953,443,29,72.17127092367463,2023-11-28 13:00:00,0
1954,288,50,58.65978145730056,2023-05-02 10:00:00,0
1955,262,90,95.50702735098793,2023-05-28 11:00:00,0
1956,355,86,17.13822672909106,2023-01-25 14:00:00,0
1957,475,49,13.17770167059941,2023-07-18 09:00:00,0
1958,214,88,50.041198384291754,2023-06-10 15:00:00,0
1959,495,71,94.0187235844257,2023-01-28 16:00:00,0
1960,7,96,9.212189804308043,2023-05-09 10:00:00,0
1961,104,80,62.05687796356122,2023-08-15 07:00:00,0
1962,425,29,199.19949490973227,2023-11-21 10:00:00,0
1963,361,91,152.107512603621,2023-11-28 17:00:00,0
1964,189,97,28.20318148454557,2023-10-29 12:00:00,0
1965,280,95,0.5338414583716407,2023-11-05 17:00:00,0
1966,101,100,41.430924939163184,2023-04-10 11:00:00,0
1967,151,58,93.95475661331105,2023-04-01 17:00:00,0
1968,350,10,30.73367828464057,2023-04-06 15:00:00,0
1969,493,23,81.37615427076749,2023-09-21 12:00:00,0
1970,62,49,89.62783334909538,2023-01-21 13:00:00,0
1971,220,36,12.380232990955454,2023-10-12 11:00:00,0
1972,136,17,32.15549238133067,2023-03-24 14:00:00,0
1973,300,33,39.860765678899796,2023-01-03 20:00:00,0
1974,170,60,103.21803963742357,2023-12-30 05:00:00,0
1975,480,20,101.4580136639517,2023-01-21 16:00:00,0
1976,79,42,1.14550271104334,2023-11-02 19:00:00,0
1977,27,100,170.36649200059622,2023-11-17 16:00:00,0
1978,316,85,29.059562180999727,2023-06-04 13:00:00,0
1979,252,74,35.106998118648505,2023-10-09 12:00:00,0
1980,184,10,18.076727593032494,2023-12-29 05:00:00,0
1981,163,68,129.06579503022692,2023-04-23 14:00:00,0
1982,490,24,99.4345730528254,2023-09-24 17:00:00,0
1983,35,65,68.94135077670325,2023-03-23 16:00:00,0
1984,213,70,33.7797928764695,2023-10-02 07:00:00,0
1985,207,12,10.956345635739147,2023-06-28 13:00:00,0
1986,114,28,3.964944994512319,2023-12-06 13:00:00,0
1987,170,43,66.35733970277074,2023-07-04 16:00:00,0
1988,151,28,72.90623492839555,2023-11-13 12:00:00,0
1989,272,61,580.5982261534481,2023-10-15 10:00:00,0
1990,422,97,42.806452151936995,2023-11-29 14:00:00,0
1991,5,15,60.563225836459786,2023-12-09 18:00:00,0
1992,178,58,11.367634814963916,2023-05-04 12:00:00,0
1993,464,83,15.69883803303308,2023-11-11 10:00:00,0
1994,471,80,373.2646866785225,2023-05-05 16:00:00,0
1995,491,6,50.62154827587983,2023-12-16 12:00:00,0
1996,454,42,306.02625282289847,2023-07-15 13:00:00,0
1997,469,15,4.164005136619715,2023-07-17 14:00:00,0
1998,132,70,85.69599062537819,2023-05-25 19:00:00,0
1999,13,67,24.860217692971318,2023-07-11 12:00:00,0
2000,264,66,255.74631014662174,2023-08-17 16:00:00,0
2001,250,6,70.19471959632003,2023-06-01 11:00:00,0
2002,460,84,29.222317775985218,2023-04-09 19:00:00,0
2003,165,66,54.96849779197179,2023-02-12 15:00:00,0
2004,486,13,46.2033691280626,2023-03-27 15:00:00,0
2005,498,99,128.23370388816608,2023-10-03 16:00:00,0
2006,274,1,41.244437549400736,2023-11-17 16:00:00,0
2007,34,27,39.951314262429285,2023-12-10 18:00:00,0
2008,323,100,50.92276546128802,2023-04-20 10:00:00,0
2009,443,88,56.73484452370516,2023-08-06 16:00:00,0
2010,428,14,66.91896790693663,2023-04-16 08:00:00,0
2011,276,90,34.09942689356914,2023-08-11 18:00:00,0
2012,332,10,275.7749161715658,2023-12-18 14:00:00,0
2013,79,4,39.20263104363458,2023-08-24 19:00:00,0
2014,368,43,14.551010876492626,2023-01-20 15:00:00,0
2015,45,10,25.18635957659223,2023-01-28 15:00:00,0
2016,92,33,286.99528013755014,2023-10-13 12:00:00,0
2017,37,74,39.43621893540198,2023-04-27 05:00:00,0
2018,467,34,92.33343104017013,2023-07-28 22:00:00,0
2019,199,58,107.13210861024507,2023-11-19 13:00:00,0
2020,208,56,49.9145379171438,2023-06-11 17:00:00,0
2021,9,50,123.72011801262866,2023-12-11 21:00:00,0
2022,61,69,28.052941255812208,2023-01-04 08:00:00,0
2023,329,93,149.8822009630381,2023-11-13 07:00:00,0
2024,33,97,108.16779493612054,2023-10-27 14:00:00,0
2025,24,90,51.90439926857328,2023-02-07 23:00:00,0
2026,184,65,326.07528631291325,2023-02-24 12:00:00,0
2027,149,88,43.87092683666391,2023-06-04 11:00:00,0
2028,311,12,52.627204754492375,2023-05-25 20:00:00,0
2029,392,57,14.477815521554549,2023-07-15 13:00:00,0
2030,203,85,18.52505225340997,2023-01-16 23:00:00,0
2031,243,21,107.73109559468203,2023-10-01 14:00:00,0
2032,113,18,239.66858155502467,2023-07-20 16:00:00,0
2033,408,70,321.91728894656563,2023-06-01 11:00:00,0
2034,492,82,192.3795726510119,2023-03-15 19:00:00,0
2035,153,87,31.595703243063504,2023-11-28 10:00:00,0
2036,192,2,3.2404185572806417,2023-10-11 10:00:00,0
2037,448,72,26.37827681159553,2023-03-14 10:00:00,0
2038,64,6,82.81118143945304,2023-01-03 11:00:00,1
2039,294,77,12.097655764895144,2023-07-21 06:00:00,0
2040,276,71,121.09879811721291,2023-02-13 08:00:00,0
2041,157,27,291.1936820841633,2023-06-26 16:00:00,0
2042,109,53,91.4526205343353,2023-11-27 21:00:00,0
2043,436,66,156.97679656928628,2023-03-14 21:00:00,0
2044,83,24,239.59922699933443,2023-04-24 14:00:00,0
2045,316,33,2.373856510262382,2023-04-10 13:00:00,0
2046,59,24,76.97436389809297,2023-12-10 11:00:00,0
2047,410,73,75.95390927448472,2023-01-28 14:00:00,0
2048,436,97,229.7130840049884,2023-10-09 10:00:00,0
2049,237,83,48.44253550311172,2023-10-09 17:00:00,0
2050,38,38,64.61533288851008,2023-12-10 13:00:00,0
2051,35,33,132.60916271464316,2023-02-20 13:00:00,0
2052,102,93,1.9061398222096193,2023-10-25 17:00:00,0
2053,250,43,40.75703123653795,2023-07-02 21:00:00,0
2054,66,86,119.94350801597771,2023-12-02 13:00:00,0
2055,121,13,67.17703380510113,2023-05-26 17:00:00,0
2056,318,9,22.23698744426433,2023-04-10 13:00:00,0
2057,163,63,28.573163436285633,2023-08-19 14:00:00,0
2058,169,79,147.3223654195535,2023-12-04 12:00:00,0
2059,157,89,149.10257510830428,2023-10-27 11:00:00,0
2060,79,73,60.46854163495379,2023-10-18 11:00:00,0
2061,187,41,166.45314340477654,2023-08-08 18:00:00,0
2062,87,1,35.16031483785829,2023-06-10 19:00:00,0
2063,127,29,37.0723614789459,2023-12-31 12:00:00,0
2064,379,83,108.97649785709771,2023-08-12 10:00:00,0
2065,142,47,34.28899343000988,2023-03-10 10:00:00,0
2066,348,94,2.400212034845318,2023-06-19 18:00:00,0
2067,450,62,127.83795179722827,2023-08-25 16:00:00,0
2068,229,46,187.28698297157572,2023-06-06 13:00:00,0
2069,250,71,51.76989371972003,2023-02-25 18:00:00,0
2070,90,83,71.74878027791533,2023-11-07 15:00:00,0
2071,42,36,297.0160403510225,2023-03-13 23:00:00,0
2072,457,69,208.51943498666103,2023-04-11 19:00:00,0
2073,135,94,187.42794481078255,2023-11-17 13:00:00,0
2074,40,94,137.84640555036367,2023-02-08 07:00:00,0
2075,457,3,18.000505262800015,2023-09-17 17:00:00,0
2076,324,4,30.77028341639997,2023-10-25 10:00:00,0
2077,297,52,81.02729081584755,2023-10-30 10:00:00,0
2078,109,5,163.48464590715702,2023-10-10 19:00:00,0
2079,134,70,23.529321308957872,2023-10-04 19:00:00,0
2080,242,84,95.76968855419199,2023-03-18 17:00:00,0
2081,188,51,41.205292226950704,2023-04-25 10:00:00,0
2082,457,99,118.9667820945796,2023-10-29 16:00:00,0
2083,376,38,48.8564783202852,2023-03-10 20:00:00,0
2084,238,65,100.15138038566779,2023-09-19 12:00:00,0
2085,47,51,112.08621033600208,2023-07-06 12:00:00,0
2086,258,2,185.4238006128756,2023-12-06 06:00:00,0
2087,123,79,105.3250027609153,2023-12-17 16:00:00,0
2088,85,97,11.921490708997402,2023-09-21 15:00:00,0
2089,72,58,8.147266971045305,2023-03-23 13:00:00,0
2090,92,73,180.476055209486,2023-10-17 15:00:00,0
2091,338,19,73.41414466193065,2023-09-05 15:00:00,0
2092,481,46,54.343361472628224,2023-01-21 17:00:00,0
2093,113,98,75.78580742555872,2023-09-07 14:00:00,0
2094,119,9,156.71101257193726,2023-05-16 06:00:00,0
2095,190,30,5.136121995053866,2023-01-22 11:00:00,0
2096,343,27,7.856117392983462,2023-09-23 16:00:00,0
2097,465,47,209.0008939797165,2023-07-18 10:00:00,0
2098,241,59,1.1942373789925333,2023-01-24 20:00:00,0
2099,21,84,76.5444267298784,2023-06-15 06:00:00,0
2100,53,91,243.59456914089415,2023-09-24 18:00:00,0
2101,325,36,297.81371179560927,2023-05-15 23:00:00,0
2102,297,70,26.841193833176348,2023-10-19 06:00:00,0
2103,90,49,67.00849949386036,2023-12-01 13:00:00,0
2104,194,47,116.13202200357719,2023-10-28 13:00:00,0
2105,335,10,18.288289215634272,2023-09-22 06:00:00,0
2106,129,49,26.43215529351045,2023-04-25 16:00:00,0
2107,265,52,17.123743114952024,2023-06-30 14:00:00,0
2108,419,45,140.21704598499082,2023-09-07 08:00:00,0
2109,406,62,91.17571380136084,2023-11-06 10:00:00,0
2110,4,65,74.99809674612432,2023-03-13 13:00:00,0
2111,226,22,87.46654114305464,2023-04-28 14:00:00,0
2112,40,66,297.7491712369973,2023-11-26 17:00:00,0
2113,144,28,56.63319210760246,2023-03-18 17:00:00,0
2114,96,21,173.09733637552898,2023-07-05 12:00:00,0
2115,309,92,35.309944365453404,2023-03-02 09:00:00,0
2116,339,30,129.30526739355724,2023-08-01 18:00:00,0
2117,416,43,64.60848462734191,2023-02-28 11:00:00,0
2118,247,87,352.5853962270789,2023-09-03 08:00:00,0
2119,246,27,59.519059533831665,2023-10-30 09:00:00,0
2120,83,83,15.826102676154536,2023-07-30 09:00:00,0
2121,12,32,47.83503632757327,2023-01-23 12:00:00,0
2122,66,74,108.81111077779796,2023-10-31 16:00:00,0
2123,83,18,167.76211864717115,2023-11-19 13:00:00,0
2124,263,6,260.08368212346176,2023-10-21 20:00:00,0
2125,76,8,62.55545618000119,2023-03-27 05:00:00,0
2126,133,24,215.41459231558542,2023-09-22 14:00:00,0
2127,491,52,11.905505031465067,2023-11-03 11:00:00,0
2128,497,73,95.23939916983089,2023-11-23 12:00:00,0
2129,10,93,0.5647228368367998,2023-12-05 15:00:00,0
2130,421,37,10.505634398201892,2023-02-13 17:00:00,0
2131,111,58,42.844407760973944,2023-11-07 11:00:00,0
2132,242,62,104.14860130780652,2023-03-29 14:00:00,0
2133,113,53,312.4013711034237,2023-11-04 02:00:00,0
2134,74,75,72.70437526146615,2023-04-04 13:00:00,0
2135,320,85,47.476431236227114,2023-09-19 17:00:00,0
2136,136,22,9.268816702237912,2023-12-18 14:00:00,0
2137,176,59,78.64282647617519,2023-11-02 10:00:00,0
2138,303,9,7.890430056425489,2023-04-28 12:00:00,0
2139,194,50,63.381254270513324,2023-03-09 09:00:00,0
2140,56,3,75.38227523245193,2023-04-14 15:00:00,0
2141,268,65,279.8664943863772,2023-12-17 17:00:00,0
2142,215,20,7.7686880420960485,2023-11-07 07:00:00,0
2143,50,23,54.19437041244958,2023-09-01 18:00:00,0
